,date,sentiment_score,content,source
47463,2019-06-06,0.869311,【中国联通公告获颁5G牌照 精准投入5G建设】中国联通(0762.HK)6月26日午间公告，联通集团已获得由工信部发放的第五代数字蜂窝移动通信业务经营许可。工信部同时批准联通集团授权本公司的全资附属公司中国联合网络通信有限公司在中国内地经营5G移动通信业务。（中证网）,eastmoney
90222,2019-06-06,0.946342,"5G板块开盘分化，欣天科技大涨9%，剑桥科技高开，中国联通涨1%，中光防雷、汇源通信、恒铭达大幅低开，工信部今日将向中国电信、中国移动、中国联通、中国广电发放5G商用牌照。
",wallstreetcn
90103,2019-06-06,0.723343,中国联通港交所公告：联通集团已获得由工信部发放的第五代(5G)数字蜂窝移动通信业务经营许可。工信部同时批准联通集团授权本公司的全资附属公司中国联合网络通信有限公司在全中国内地经营5G移动通信业务。,wallstreetcn
90086,2019-06-06,0.971726,"【5G终端预计最快何时推出？中国联通：获得入网许可后上市销售】中国联通表示，目前，各终端厂商已经研发了多款5G终端，将在入网测试，获得入网许可后上市销售。公司会积极产业链合作伙伴合作，推动终端品类的丰富和产品成熟，推动终端量产和价格的进一步降低，满足用户对5G终端的需求。（国是直通车）
",wallstreetcn
90084,2019-06-06,0.910931,"【早间要闻汇总】
A股三大指数早盘低开低走，创业板跌逾1%，5G板块重挫。
中国央行增量续作一年期MLF，5000亿元规模创纪录次高。
广东省发改委：原则上支持汕头申报自由贸易试验区。
中国工信部今日向中国电信、中国移动、中国联通、中国广电发放5G商用牌照。
中国工信部长苗圩：一如既往地欢迎外资企业积极参与我国5G市场。
华为：中国5G将引领全球，全力支持运营商建好中国5G。
虎扑获Pre-IPO轮12.6亿元融资，投资方是字节跳动。
",wallstreetcn
90228,2019-06-06,0.817953,"中国移动、中国联通、中国电信分别高开0.9%、1.4%、0.5%，中国铁塔高开1.5%，中兴通讯高开2.1%。融创高开0.6%、万科低开0.5%。
",wallstreetcn
90253,2019-06-06,0.646504,"工信部今日将向中国电信、中国移动、中国联通、中国广电发放5G商用牌照。（央视）
",wallstreetcn
90121,2019-06-06,0.942058,"【6月6日上午复盘】09:25 5G板块开盘分化，欣天科技大涨9%，剑桥科技高开，中国联通涨1%，中光防雷、汇源通信、恒铭达大幅低开，工信部今日将向中国电信、中国移动、中国联通、中国广电发放5G商用牌照
09:27 广电系集体低开，广电网络触及跌停价，路通视信、天威视讯下挫
09:30 次新股板块集体下挫，泉峰汽车、惠城环保大跌9%，博通集成、日丰股份纷纷走弱
09:31 紫金银行开盘逼近跌停，公司副董事长黄维平因个人原因，正在配合有关部门调查，不能正常履职
09:35 天然气板块异动，龙头大通燃气封板，贵州燃气涨5%，新疆火炬走强
09:38 燃料电池板块异动，中钢天源封板，金通灵、汉钟精机、雄韬股份纷纷走强
09:49 5G板块重挫，科大国创、汇源通信、恒铭达集体跌停，吴通控股跌9%，中光防雷、高斯贝尔、万马科技、华星创业、宜通世纪集体暴跌
10:09 券商板块走强，西部证券涨6%，华创阳安、长城证券、光大证券、方正证券集体拉升
10:20 天晟新材闪崩跌停，此前，迪贝电气、方正电机、南兴装备、汉森制药、福建金森等多只个股盘中闪崩跌停
10:52 核电板块持续拉升，兰石重装、中飞股份双双封板，中核科技大涨7%，沃尔核材、台海核电、中广核技、海陆重工集体拉升
11:18 芯片概念异动，龙头大港股份直线封板，兆日科技涨4%，苏州固锝、长电科技纷纷走强",wallstreetcn
17938,2019-06-06,0.95628,6月6日，工业和信息化部宣布正式向中国移动、中国电信、中国联通和中国广电发布5G商用牌照。中国移动研究院在行业内率先提出基于开放平台的5G小站，携手京信通信(02342) 联合开发，并已于近期在中国移动研究院实验室完成阶段性测试。,10jqka
17991,2019-06-06,0.939566,工信部向中国电信、中国移动、中国联通、中国广电发放了5G牌照。鲁春丛说，工信部正式向4家企业发放5G商用牌照，是信息通信业的一件大事，标志着中国正式进入5G商用元年，这在中国移动通信发展史上具有里程碑式的意义。在5G商用初期，在终端体验...,10jqka
18075,2019-06-06,0.96734,中国联通表示，目前，各终端厂商已经研发了多款5G终端，将在入网测试，获得入网许可后上市销售。公司会积极产业链合作伙伴合作，推动终端品类的丰富和产品成熟，推动终端量产和价格的进一步降低，满足用户对5G终端的需求。（国是直通车）,10jqka
18081,2019-06-06,0.527589,中国联通发布公告，该公司最终母公司中国联合网络通信集团有限公司接到中国工业和信息化部通知，联通集团已获得由工信部发放的第五代(5G)数字蜂窝移动通信业务经营许可。,10jqka
90276,2019-06-06,0.980431,"深圳首个5G智慧校园正式落户深圳职业技术学院，据悉，该校在全国高校中率先实现中国移动、中国联通和中国电信三大运营商5G信号同时落地覆盖，并成功实现教学应用。(深圳特区报）
",wallstreetcn
18146,2019-06-06,0.64059,"央视快讯：工信部今日向中国电信、中国移动、中国联通、中国广电发放5G商用牌照。 
",10jqka
18133,2019-06-06,0.832486,"5G板块低开，板块个股迎来分化，欣天科技涨停，消息面上：工信部今日向中国电信、中国移动、中国联通、中国广电发放5G商用牌照，中国正式进入5G商用元年。
",10jqka
90067,2019-06-06,0.138614,【5G建网模式未定，“多牌少网”共建方案呼声较大】在此前有关5G采用何种发牌方案和建网、运营方案的讨论中，“多牌少网”的共建方案呼声较大。基于该思路，一个可能方案是“4张牌照+2张网络”的建网方式，中国移动和中国广电共建一张网络，中国电信和中国联通共建一张网络。据悉，电信联通此前确实就共建5G网络有过探讨分析。（财经）,wallstreetcn
89773,2019-06-06,0.933912,"【周四美股盘前你需要了解的全球资讯】
美国4月贸易赤字意外收窄，商品进口创15个月新低。
欧洲央行再次修改前瞻指引，维持利率水平至少到2020年上半年，公布TLTRO关键细节。
中国国务院关税税则委员会：美方延长过渡期措施不改变其5月10日起提高对华加征关税本质。
家庭消费支出给力 欧元区一季度GDP终值同环比均符合预期。
特斯拉盘前涨幅扩大至4%，此前美国汽车媒体Electrek报道称特斯拉季度销量创新高。
发改委：着力破除市场壁垒 推动汽车、家电、消费电子产品更新消费。
印度年内第三次降息25个基点 货币政策立场由“中性”转为“宽松”。
虎扑获Pre-IPO轮12.6亿元融资，投资方是字节跳动。
中国工信部今日将向中国电信、中国移动、中国联通、中国广电发放5G商用牌照。
欧洲央行行长德拉吉：前瞻指引调整并不是偏向加息。
日经225指数收跌0.01%，沪指收跌1.17%，恒指收涨0.3%。
提醒：22:30 美国能源信息署（EIA）发布天然气库存周报；次日01:00 美国纽约联储主席威廉姆斯（票委）就国际经济发表讲话。
",wallstreetcn
90118,2019-06-06,0.346684,"中国联通6日透露5G发牌后主要市场策略，一是将视网络建设和终端供货情况继续扩大友好体验用户的范围和数量，今年5G用户发展的具体目标还需要根据产业链的成熟程度进一步研究明确；二是已对5G套餐、资费做了储备性的研究规划，流量是消费者市场要考虑的重要因素之一，政企市场则采取多元化收费模式，一企一策；三是5G终端将在入网测试，获得入网许可后上市销售，推动终端量产、降低售价。（e公司）
",wallstreetcn
18162,2019-06-06,0.693053,在5G商用触手可及的当下，中国联通研究院院长张云勇在接受记者采访时，畅谈了5G商用的前景。但他也提到，5G商用仍面临产业布局不完善，核心器件及技术仍然依赖进口，终端产品研发和发展速度还比较缓慢等问题。（新京报）,10jqka
47812,2019-06-07,0.234083,【5G开始商用：啥时能用上？怎么计费？权威答案在这】6日，工信部向中国电信、中国移动、中国联通、中国广电发放5G商用牌照，这意味着5G正式商用。5G网速比4G快已无需解释，网友更关心的问题是：什么时候能用上5G网络？套餐何时出、怎么收费？5G终端可选择性多吗？5G网络辐射大吗？6日，运商营、权威专家进行了回应。（中国新闻网）,eastmoney
72623,2019-06-07,0.919324,【我国发放5G商用牌照 9月底前重庆市民将用上5G手机】6月6日，工信部向中国移动、中国电信、中国联通和中国广电颁发“第五代数字蜂窝移动通信业务”基础电信业务经营许可证。当天，重庆移动发布消息称：重庆移动将大力推进“5G+”计划，今年9月底前将在重庆提供5G服务。到时，市民可使用5G手机打电话、上网、玩游戏。（重庆日报）,sina
47835,2019-06-08,0.926929,【5G来啦！设备制造商准备好换手机了吗？】近日，工信部举行5G商用牌照发牌仪式，向中国电信、中国移动、中国联通、中国广电发放5G商用牌照。电信分析师付亮曾表示，随着5G牌照本月正式发放，5G资费套餐或将于牌照发放后的两个月，即大致在7月份或8月份正式出台。,eastmoney
